sq_feet,num_bedrooms,num_bathrooms,sale_price
1219,2,1,233513
3099,3,3,552840
2695,3,1,498384
1707,4,2,354073
2859,3,1,510905
3051,4,1,576844
1371,4,2,305611
1910,2,2,355720
3883,4,1,713207
1687,3,3,351823
3209,4,2,602656
2514,4,1,490986
3857,3,1,665754
1870,2,1,331850
2693,3,2,489886
2440,3,2,439773
1477,3,1,301508
500,2,1,127906
3647,3,1,610428
2395,3,1,421738
2532,3,2,456200
2169,3,1,397885
2545,3,3,479609
500,2,2,132512
3549,3,2,601216
3620,3,2,659584
519,2,2,127806
1181,1,1,213681
1926,2,1,332646
2474,3,3,456288
2649,4,1,500155
1638,3,2,314985
3372,3,1,597347
2327,4,2,459366
2465,3,1,459303
855,2,2,181039
1493,2,2,284165
3026,4,2,595072
3188,3,2,569444
2285,3,3,437579
1095,2,2,225682
1863,3,2,350688
992,2,1,203622
3901,3,2,689768
1093,3,1,239673
3294,3,2,605021
3893,4,2,675412
3590,4,2,643234
3554,3,2,625053
2268,3,2,418385
1405,2,2,275850
2223,4,1,432723
2699,3,1,506487
719,2,2,161764
2017,3,3,409124
2310,4,1,449562
1815,2,2,347310
3405,3,1,589757
2795,3,1,490540
1646,4,1,335321
2903,3,2,526844
2699,3,1,478736
906,2,2,192514
3602,4,2,657222
741,2,2,171033
2418,4,1,464043
1444,2,2,281674
1612,2,1,306358
1036,4,1,236337
1355,4,2,305780
823,2,2,172840
597,1,1,120987
1897,2,1,341985
3926,4,2,692608
2338,4,1,470448
1778,2,2,338182
2001,3,1,381090
2196,3,1,396537
1691,2,1,317671
717,2,2,167330
3655,3,3,672230
1194,4,1,282903
1706,2,2,332976
2218,3,3,436859
3766,4,3,672459
857,1,1,152036
1149,4,2,267812
3939,3,3,693003
2750,4,2,537054
3590,3,2,627577
1011,2,2,209180
2120,3,3,397357
1682,4,3,359732
1210,2,2,228346
2511,3,2,455196
1976,3,3,373245
2691,3,1,475039
2918,3,3,556772
2197,3,2,434752
804,1,1,152257
2568,3,1,487170
1173,4,2,267977
1795,2,2,319890
3991,3,2,702456
1901,3,2,351417
3022,4,2,577474
3401,4,2,625683
1157,3,1,257893
3082,3,2,559337
3484,3,1,611099
3238,3,3,562599
2282,3,3,440247
1698,2,1,298442
2907,3,3,530760
1477,2,2,293436
738,1,1,138609
3056,4,3,604049
3379,3,3,607455
2920,3,2,536688
3529,3,2,618436
725,1,1,136392
782,1,1,143782
1230,4,2,281526
2612,4,2,513842
3847,4,3,707979
3184,3,2,552666
778,2,1,160440
3146,4,1,581162
1912,2,2,340358
1839,2,2,342653
1414,4,3,321382
667,2,1,157305
3213,3,1,550847
1758,4,3,375291
3117,3,1,542909
1155,3,1,253938
3366,3,1,617411
3324,3,3,611358
1241,2,1,233713
1201,3,3,259672
833,2,1,168143
2960,3,2,546174
3892,3,3,653808
3531,4,3,648798
2033,3,2,371061
1203,3,1,259151
3823,3,2,643515
2647,3,1,489527
2574,3,2,477145
2936,3,2,538522
3878,3,3,696748
818,2,1,175720
3968,3,1,713141
2100,3,1,386837
1033,4,3,247666
843,1,1,159247
1143,2,1,235582
2053,4,1,420591
3089,4,1,578387
2801,4,2,537297
2564,3,2,474998
2839,3,3,518894
2198,3,3,435276
3964,3,2,695172
2469,3,2,442092
894,2,2,198510
2978,3,2,518356
3810,3,3,672384
2220,3,2,428028
3782,3,3,659052
1898,3,3,368243
913,2,2,193284
1150,1,1,209776
3367,3,1,592325
891,1,1,168442
2259,3,3,436707
3405,3,2,589896
2245,3,3,414270
3781,3,3,692903
1347,4,2,309186
3611,3,1,641381
513,1,1,110127
3210,3,3,585696
3687,3,1,615536
3480,3,3,620877
1828,4,3,387636
657,2,1,149656
1780,4,3,367183
3466,3,3,624610
3665,3,1,654769
920,1,1,172398
1468,2,1,274590
1038,3,3,240591
2349,4,3,467661
2723,3,1,498831
2566,4,3,492097
3783,3,2,652062
3151,3,1,550438
1668,3,1,322080
3692,3,2,647077
1096,3,2,232384
1833,3,1,367662
1967,4,3,413664
2245,3,1,424841
1978,2,2,369244
3502,4,1,613336
3154,3,3,566314
1148,4,1,269304
2942,3,1,520049
2670,4,2,493346
2299,3,3,426821
1206,2,1,223708
970,1,1,180052
1831,2,2,328346
3228,3,1,579778
2840,3,1,505289
2209,3,2,421649
1204,2,1,239034
3277,4,3,616144
3102,3,3,576894
1598,2,1,291503
2477,4,3,470059
3046,3,2,522812
2250,3,1,412449
2563,3,2,467164
2582,3,1,452111
1602,2,1,293570
1452,2,1,274655
3169,3,1,578126
1661,3,2,335703
3124,4,1,596062
1962,3,2,364661
1976,3,2,383355
1940,4,3,411569
1954,3,3,392283
1878,2,1,346896
3453,4,1,616258
3499,3,3,639853
3223,3,3,557230
3682,4,1,676752
2053,3,2,398972
1502,2,1,292933
3359,3,1,592731
1314,2,2,245986
2460,3,1,460851
2438,4,3,464997
3877,4,1,688592
1148,4,3,283020
1701,3,1,330165
1587,2,2,289342
1385,2,2,263248
3120,3,3,556587
3600,3,2,648376
1131,3,3,246063
1744,2,1,329836
2850,3,2,520683
1038,2,2,213966
3000,3,3,539322
2870,3,1,500472
2830,4,1,539396
3294,4,2,597352
3537,4,2,661528
3028,3,2,534678
1543,2,1,288860
3019,3,1,544859
970,2,2,195740
1550,4,2,331628
3679,3,1,647645
1037,2,2,210289
3587,3,2,618616
2671,3,3,485307
3285,4,1,587061
1680,3,1,328317
1981,3,3,367689
3204,3,1,567864
2827,3,1,493153
1799,3,3,348360
2762,3,2,491816
2200,4,1,428488
1713,3,2,339996
1614,2,2,298622
1741,4,2,344423
1225,4,2,272710
3427,3,1,593498
3996,3,3,704643
1993,2,2,369330
2318,3,1,451182
2279,3,2,421656
3475,3,1,620337
2526,4,2,486958
2067,4,2,422607
828,2,1,182535
2953,3,1,509547
2239,4,2,436335
3736,3,3,651497
3923,3,1,699943
1626,4,3,362239
2838,4,1,513096
2176,4,2,450302
2676,3,2,477098
823,1,1,146573
3814,3,3,686649
1861,2,2,352445
2020,4,1,416175
3533,3,2,598559
1725,2,1,312765
2448,4,3,482182
3313,3,3,606801
562,1,1,109229
2468,3,1,465259
2857,4,1,548205
1472,4,3,311994
832,2,1,174503
832,1,1,162318
3528,3,2,605427
2462,3,2,454625
524,2,2,136662
3880,3,2,645475
3177,3,2,562513
3433,3,2,603939
980,2,2,204874
3494,3,2,619656
1839,2,1,344625
1479,3,3,315654
3807,3,2,683332
2306,3,1,422623
3710,4,2,650514
1000,1,1,189535
2184,3,2,423527
1732,2,1,329659
1571,2,1,280727
2833,4,1,532046
2342,3,2,433847
1501,2,2,295558
2369,3,1,423992
618,2,1,140639
1690,3,1,335669
3472,3,2,613484
1051,1,1,193835
2367,3,2,449451
3862,3,1,660085
638,2,1,140121
1149,2,2,228930
2099,4,1,407752
2048,4,3,397487
1175,1,1,216448
1315,4,1,279264
1549,3,1,308434
1350,3,3,284985
674,2,2,162562
2196,3,2,420793
1382,2,2,259682
870,1,1,167323
3345,4,2,610370
1327,2,2,246299
983,2,1,194181
2649,3,2,473955
3295,3,1,566283
2578,3,2,480404
3591,3,3,641280
595,1,1,118714
1568,3,3,327043
607,2,1,134958
2367,3,2,430464
1043,2,1,207917
2959,3,2,519162
3375,4,2,615188
1206,2,2,250014
1638,3,3,347769
2006,3,3,392101
3157,3,3,581222
3559,3,2,627412
2702,3,2,504012
3757,3,3,661175
3550,4,3,654476
1036,1,1,183959
1678,2,2,304594
3514,4,2,651708
1578,2,2,300696
2736,4,2,530482
3243,3,3,593103
1960,4,1,385844
3199,4,1,605691
656,1,1,125302
3197,4,1,613819
2528,3,2,464774
2237,4,1,449617
1631,4,3,355059
2198,3,2,412171
3117,3,1,562358
1331,4,3,307888
1100,3,2,236611
2016,3,1,388892
1801,3,1,358604
3425,3,2,616044
2458,3,1,450265
886,1,1,170942
3001,4,3,587371
1664,3,3,333704
1620,2,2,312406
1341,4,1,305080
1373,2,2,270200
3041,4,3,560298
2331,3,3,429696
3446,3,1,583409
3739,3,2,641131
2025,4,1,415147
3364,3,2,572085
713,2,2,160045
3817,3,2,637753
1147,4,2,271652
2943,3,1,529362
2047,4,3,418670
3948,3,2,675570
1900,3,3,376060
894,2,2,188998
3582,3,3,632226
1309,2,2,251283
3962,3,2,667861
1500,3,3,307011
2994,4,3,559462
582,2,2,144950
2635,3,3,485633
3354,3,1,572509
559,2,2,141644
3687,3,1,646094
1499,2,1,288361
2174,3,3,409695
3259,3,2,583682
3989,3,3,706500
1455,3,2,305221
3561,3,2,627790
3205,3,3,600135
628,2,1,150959
976,1,1,179931
2240,4,1,444655
3042,3,1,550071
1048,1,1,184557
700,2,2,166310
568,2,2,138450
3721,3,1,628096
2559,3,1,443154
2457,4,1,489009
2803,3,1,508960
972,1,1,172968
3419,3,3,581802
1009,3,3,241371
2603,4,1,487984
1911,2,2,351323
3885,4,2,709070
977,2,1,206521
1215,3,3,256434
3603,4,2,664001
2559,3,3,470814
2241,3,2,418540
1671,4,3,367265
2171,4,1,444004
3594,4,2,649120
2811,3,1,501501
2938,3,2,513052
1660,3,2,329718
3537,3,2,640492
3826,4,3,673592
2377,3,2,444129
3767,3,3,696077
1599,2,2,308882
1122,3,1,242619
1606,2,1,283870
2309,3,3,442496
534,2,1,133801
2135,3,1,418611
1267,2,1,250427
1895,3,2,351570
3961,4,2,733388
3950,3,2,690182
973,2,1,200086
1845,2,2,341892
3215,4,2,586052
3089,4,2,572731
1157,3,1,236678
3954,3,3,672369
1088,4,3,258504
3058,4,1,575664
2615,3,2,472922
570,2,1,142023
2217,4,3,423243
3790,3,3,664943
913,2,2,191637
2361,3,3,429258
2080,3,3,407206
1761,2,1,322771
2010,3,2,401267
1276,2,1,247496
1306,3,3,272893
3695,4,2,645752
3634,3,3,628221
1765,2,2,323280
635,2,1,147728
3663,3,3,672681
3522,4,1,668718
3581,3,2,633678
610,2,2,145458
1189,3,3,270509
2166,3,1,398398
2095,3,2,398976
851,2,2,183090
2364,3,3,425229
1989,2,1,358615
958,1,1,176889
677,2,2,156629
2344,3,2,442452
725,2,2,160872
799,2,1,169228
914,2,2,198320
2971,3,1,524636
3193,4,3,568617
961,2,1,197029
1660,2,2,317462
1186,2,1,221979
2460,3,3,473682
2510,3,1,464288
2148,3,3,420273
2190,3,2,416463
2849,4,2,512066
1375,4,1,309531
3993,3,2,674665
3351,4,1,594112
3471,4,3,616298
1020,1,1,178834
2527,3,3,477392
3418,3,3,594987
1075,3,2,244068
2750,3,3,512266
2255,4,3,467171
1900,3,3,367471
2471,4,2,488262
785,1,1,155391
2722,3,1,497948
3976,4,3,751071
1240,2,2,244970
1357,3,2,289949
3216,3,2,576884
2268,3,3,435366
922,2,1,191598
1944,3,1,387876
1536,4,1,328341
2166,3,3,414672
1247,2,2,246846
2292,3,1,416030
692,2,2,155264
2291,4,1,433386
2413,4,3,464861
1398,3,2,277327
2083,4,3,430561
3151,4,3,615430
847,2,2,190148
2544,3,2,475000
3698,3,2,637887
2751,4,3,528340
3407,3,2,575462
1548,2,1,273563
1222,4,2,284938
517,1,1,102839
1834,4,3,391107
1149,1,1,205237
3675,3,2,625876
3241,3,2,588256
994,2,2,205992
3503,3,1,635661
3539,3,1,597528
2345,3,1,437939
3039,3,3,565818
3642,3,3,655068
3259,4,2,588747
2333,3,3,441114
843,2,1,184055
1142,2,1,221483
3678,4,1,635748
1932,2,2,358436
3564,3,3,662145
3365,4,2,637889
981,1,1,174540
2092,3,2,383085
1627,3,3,332664
3438,3,2,610465
1751,4,2,380316
1724,3,3,330629
2270,3,3,430165
2616,3,3,471972
3247,3,2,591515
2465,3,3,477604
3493,3,1,601978
3929,3,1,650563
1427,3,3,306010
1310,3,3,278906
2116,4,2,407782
1595,3,3,313164
1412,2,2,273546
684,2,2,162422
2706,3,3,478062
1002,4,2,243898
1244,4,1,266954
1036,2,2,210092
2724,3,2,509484
2952,3,2,536576
2182,3,1,428305
3656,4,3,658523
1783,2,1,324702
3237,4,1,608816
1940,4,1,385689
2175,3,3,402597
1608,4,2,352750
3462,3,3,593292
3867,4,2,716985
972,2,1,207939
1989,4,3,390481
2448,3,2,473965
1801,4,1,357904
3663,4,3,680201
1186,3,1,253896
1207,3,2,264555
2737,3,3,508428
3459,3,2,633026
1667,4,1,340244
1633,4,2,341160
3071,3,3,544463
2672,3,1,508167
632,1,1,120719
3378,3,1,576605
3889,4,1,680481
2856,3,2,517224
612,2,2,148308
522,2,2,132300
871,2,2,177821
1141,2,2,220458
2587,3,2,483651
974,2,1,196351
3641,3,1,615967
3370,4,2,629174
2775,4,2,537168
3278,4,3,633045
2212,3,2,419613
3734,3,2,626042
3964,3,1,705360
875,2,1,190221
2013,4,2,410737
3218,4,3,602388
969,1,1,171395
1723,4,3,360870
508,2,2,130690
3571,3,2,632665
2217,3,2,417252
3907,4,3,685304
514,1,1,104770
773,2,2,170808
2095,3,3,407526
2055,3,2,400482
757,2,1,163014
2250,3,2,415571
2099,3,3,414239
2800,3,2,511201
2985,3,1,541883
1489,3,3,308583
3926,3,1,685104
1963,3,3,390904
3011,3,2,561170
1457,4,3,326693
2957,3,1,534968
613,2,1,135596
3894,4,3,694920
3253,3,2,576734
2932,3,1,519369
571,2,1,134016
3097,3,2,562507
3111,4,1,556738
3626,3,2,609893
1156,3,2,254804
2186,3,1,417611
3308,3,2,592129
3606,3,2,637266
3202,3,2,570976
2129,3,1,405828
1410,2,1,261620
1986,3,1,374696
2849,3,1,530735
1700,2,2,323092
2430,3,1,445543
1140,2,1,216971
584,2,1,130986
1156,2,2,235020
3349,3,1,611474
727,2,1,152501
2175,3,1,389941
1255,2,1,242356
1646,2,2,318088
1599,4,2,337279
2767,3,2,518932
1998,3,2,381671
1382,3,3,297705
611,1,1,125012
796,2,2,176056
675,2,1,146696
2076,4,3,417554
3758,3,3,667668
1833,2,2,334727
1051,1,1,194983
3038,3,2,554759
2698,3,1,477865
2821,3,2,502648
3609,3,3,641868
3774,3,2,643287
669,2,2,162714
2556,3,1,470034
2622,4,3,530310
2365,3,2,426661
2075,4,3,409880
2756,3,3,495080
2748,3,1,482660
3823,3,3,699486
689,2,1,152881
2240,4,1,450766
2380,3,1,432739
1654,3,3,331318
1416,2,1,274048
3621,3,2,655714
1367,4,1,309609
695,1,1,131179
1774,3,1,341147
895,2,1,193593
2572,3,3,467358
2844,3,3,522423
1178,4,3,289264
3776,3,3,655885
1254,3,2,265741
1725,2,1,327971
3363,3,1,601588
2532,3,1,460302
3309,3,3,601158
2418,3,1,441675
3080,3,1,547722
3239,4,1,620420
613,2,2,146142
2465,3,1,463815
781,2,2,171273
3373,3,1,587611
1706,3,3,339018
1384,4,3,326074
3458,3,2,633927
3158,4,2,575858
1372,4,2,307676
3894,4,2,723524
1307,3,1,257205
1723,3,2,340427
924,2,2,201080
1827,4,3,379753
2416,3,3,477356
583,2,2,143015
2871,3,3,538107
961,1,1,181157
2305,4,2,429190
1148,2,2,230926
3146,3,3,578493
3831,3,2,662459
2353,4,2,462942
2518,3,3,473016
2891,3,1,533335
683,1,1,135618
1912,2,2,338474
1734,2,1,322332
3608,3,3,656084
3452,3,2,598607
850,1,1,157453
2146,3,3,401990
2778,4,2,530614
1199,2,2,239711
728,2,2,165954
2204,3,1,414259
2426,3,1,469103
680,2,2,156214
2962,4,2,556376
1829,2,2,335027
3358,4,3,622672
3875,3,1,698897
3880,3,3,657989
1944,4,1,388257
1373,3,1,271631
1273,3,1,255403
742,2,2,166042
1833,4,2,365119
1053,4,2,256832
2077,4,2,432659
1266,2,2,243144
2409,4,1,458142
1457,2,1,270870
556,2,1,131851
2920,3,2,521150
2018,3,2,383536
878,2,1,184048
3055,3,2,541843
785,1,1,146302
3553,3,1,620488
529,2,2,132638
1783,2,2,326899
3037,4,1,561503
2384,4,3,470516
3222,4,3,624923
3349,4,1,593580
3693,3,3,662985
683,2,1,154492
752,2,2,176358
3415,3,2,584922
774,1,1,143013
3315,3,1,579503
3225,4,2,613986
644,2,2,153020
574,1,1,114302
2503,4,3,504849
3217,3,1,561065
2019,4,3,418028
539,2,2,135645
1665,3,2,338740
3042,3,3,536493
3755,4,1,678756
3661,4,2,639721
1969,4,2,390199
3852,3,1,639232
1172,2,2,241696
2908,3,3,533928
2957,4,3,571995
1475,4,3,344572
659,2,2,152461
3185,4,3,605364
2792,3,2,515376
1829,3,3,343884
1188,4,1,268325
1087,1,1,190161
2965,4,2,562737
3373,3,2,584973
3852,4,3,672414
3007,3,1,550565
1867,2,1,342272
2136,4,1,421303
3931,3,2,663382
1040,3,1,240386
1060,3,2,226755
2655,3,1,501151
3807,4,3,720637
3279,4,2,614659
3894,3,1,672200
3216,3,3,560472
2690,3,1,478540
2402,3,3,460581
1559,2,1,288046
3920,3,1,683507
3209,4,2,583546
3121,4,1,579178
2951,3,3,556741
842,1,1,158741
1720,4,2,374080
2635,3,3,511880
3928,3,3,716799
2320,3,1,441715
996,1,1,176979
2473,3,1,436779
2428,3,2,453735
3377,3,1,595922
1141,4,3,275268
2432,3,1,437550
3732,3,3,631062
2158,4,1,422274
1596,4,2,341856
3849,3,3,653487
1839,4,1,367212
780,1,1,149357
2331,3,2,415604
3706,3,3,678632
3875,4,3,729560
664,2,2,156386
2338,3,3,445690
1671,3,1,314086
2138,4,1,414975
1820,3,3,349889
3022,4,3,566762
2641,4,2,498980
3795,3,1,636181
885,1,1,169141
645,2,2,149657
2564,3,1,466613
3222,3,1,569922
3801,4,2,693817
1482,3,2,307284
1269,4,2,296244
3981,4,3,725798
2740,3,1,471378
2340,3,3,449958
2215,3,2,426504
3547,3,2,635541
2652,3,3,484395
2556,3,1,453276
2021,3,3,373298
854,1,1,157301
3487,3,2,605979
1837,2,2,337164
1543,3,1,307264
2968,3,2,537896
2252,3,1,417945
2504,3,3,474973
2062,3,2,389560
1384,2,1,258868
2753,3,2,498214
3559,3,1,605179
773,2,2,176694
2523,3,2,455765
2125,3,2,388710
2837,4,1,523151
1431,3,3,298077
3500,3,3,596349
2524,4,1,482373
3427,3,1,585156
2045,3,2,372161
2477,3,1,455147
3406,3,2,613754
3221,4,3,628845
2546,4,1,478140
3005,3,1,515694
2153,3,1,393014
976,2,2,206036
3702,3,1,643217
1391,2,2,259931
2920,3,2,523582
2162,3,1,399737
1420,4,2,311006
2117,3,1,400075
663,2,2,150350
2854,3,2,542795
1649,3,3,337390
1719,2,1,316347
2613,3,1,463828
1448,2,2,268314
2046,3,3,389256
1545,3,2,317350
577,2,1,138302
779,1,1,149115
3595,3,3,663172
3339,3,1,585797
2839,4,3,537497
3817,4,1,671506
1111,4,3,262021
3976,4,1,724140
3327,3,1,594287
3805,3,3,675136
3338,3,2,584633
2133,3,2,416788
1642,3,3,350531
3601,3,2,643591
1005,3,2,228167
2652,3,1,465074
2351,3,3,442175
3947,3,1,715504
3382,3,3,601105
3659,3,3,652365
2491,3,1,440316
3291,4,2,604965
3680,3,1,638860
1645,2,2,299068
1566,2,1,291977
2529,3,3,454581
3506,3,1,638209
2613,3,3,479256
611,2,2,143339
1501,2,1,289800
3082,4,1,578559
2353,3,1,447761
700,2,1,153770
2341,4,1,446016
3287,3,3,604007
593,2,1,131940
2384,3,2,456670
3712,3,3,649323
2376,3,3,457104
1446,3,1,296177
2977,3,3,528190
1245,3,2,264949
1087,1,1,187273
2077,3,2,397888
1484,2,1,275286
1830,2,2,350582
811,2,2,170987
3618,3,3,635346
798,1,1,154016
2531,3,1,457445
1801,4,3,382311
3257,3,1,591774
2946,3,2,528498
2707,3,2,501042
2094,3,3,416298
987,2,2,197138
2190,4,3,421479
1635,4,1,343961
638,2,2,150972
606,2,2,142078
1947,2,2,340818
2916,3,1,511804
1449,2,2,283873
3374,3,1,574564
2720,3,3,509944
2298,3,3,431280
1536,2,1,281365
3105,3,1,536451
586,1,1,116460
1777,2,2,323932
2380,3,2,434894
540,2,2,132818
2669,3,2,473585
1934,2,2,341782
1441,4,1,326730
1474,2,2,269928
2879,3,2,516189
2493,3,2,454829
1165,2,2,243808
1954,2,1,353414
3432,3,1,609133
3081,3,2,579013
873,1,1,159269
3050,4,1,568714
3129,3,2,561221
1244,4,1,289232
3724,4,1,691582
2621,3,2,480320
642,2,1,150843
727,2,2,164938
3937,3,1,697179
529,2,2,132420
3112,3,2,569459
3776,4,3,716235
3950,3,1,697262
888,2,2,186314
2626,3,2,483014
2011,3,2,390693
3380,3,2,585377
806,2,1,173382
641,2,1,152616
3186,4,3,591877
3782,3,1,649693
1345,2,2,248595
611,2,2,146111
3921,3,1,663656
2239,3,2,411460
1030,2,1,198170
3549,3,3,639147
1545,2,2,291385
3307,3,3,570019
2860,4,3,547764
3354,3,2,624993
2878,3,2,533815
611,2,1,139668
3103,3,1,561615
3983,4,1,683110
3561,4,2,650588
2303,3,3,435179
3630,3,2,643628
2303,3,3,429672
1437,2,2,265640
683,2,2,150819
543,2,2,138444
3702,3,2,641934
3756,4,3,678995
2128,3,2,395337
3457,3,3,637205
1727,3,1,332560
1025,1,1,181516
2105,4,3,432074
3751,3,2,648536
3854,3,1,660726
3617,3,1,640475
2421,3,2,438872
895,2,2,188724
2634,3,1,477561
3742,3,3,640839
3211,3,2,549038
1914,4,3,401333
3958,3,3,683699
793,2,2,170164
1631,2,2,306519
3732,3,2,637409
691,2,1,158338
3286,3,2,579597
2782,3,1,511302
1363,3,2,284154
3945,3,3,716877
1986,2,2,368778
2284,3,2,429319
2073,3,1,388722
1566,3,2,314590
2176,3,2,416327
2886,3,1,538875
1073,4,3,259799
2967,3,2,562324
3890,3,1,651209
3671,4,3,691013
2257,3,3,420073
2681,4,2,525714
924,2,1,191341
2582,3,3,487156
2176,4,2,410440
814,2,1,175532
1603,2,2,307015
693,2,2,163681
1732,4,3,382015
2176,3,1,387258
1869,3,3,350616
2661,3,1,460930
3550,3,1,600683
3189,4,1,555853
3425,3,3,601366
1473,2,1,280458
1628,2,2,314922
2467,3,3,456988
761,2,2,172529
725,2,2,160070
3851,3,2,651911
846,2,2,182024
3574,3,2,617685
3808,4,3,688842
2745,4,1,522692
2611,3,3,486552
3505,3,2,619674
1077,4,1,255864
3215,3,3,574682
1060,2,2,208658
1854,4,2,388988
3827,4,2,697499
3958,3,3,683400
1880,2,1,342471
943,2,2,200534
3026,3,1,547057
704,1,1,135432
1752,2,2,334222
2733,3,1,502150
1422,2,2,264682
1542,4,1,326425
1265,4,2,292162
1934,4,1,382554
523,2,1,132623
3535,3,2,605617
3298,4,3,612400
853,2,2,186997
2140,3,3,419577
1247,4,1,291342
2613,3,3,484563
614,2,1,142074
2970,3,1,516050
966,2,1,198219
1735,2,2,318266
2814,3,2,497630
1451,3,3,294272
1171,2,2,236037
1639,2,2,319602
638,2,2,153654
3387,3,3,630195
1063,3,1,240024
580,2,2,136312
719,2,2,168599
2871,3,1,514702
2541,3,2,456113
2182,3,3,407152
2554,3,3,480934
3337,3,2,587827
3474,4,2,614556
3083,3,2,555179
1379,3,2,270497
3414,3,1,619778
1792,2,2,314700
1953,2,1,350834
936,1,1,176379
3203,3,2,566287
3563,3,2,620054
3423,4,1,647008
2295,3,2,414827
726,2,2,168162
1676,3,1,337967
1508,3,3,316848
3154,3,2,559694
2566,3,2,457181
2907,3,1,534511
1121,1,1,201829
3062,3,2,555352
2141,3,3,421130
1423,3,1,276439
3246,4,2,574768
2284,3,2,425813
922,1,1,168167
2567,3,2,490973
2930,4,3,540573
1175,3,3,257196
2501,3,1,463179
1977,3,3,391896
3675,4,2,665088
807,2,2,175515
1577,2,2,291886
1576,4,1,330346
3284,3,2,590737
1412,2,1,262427
2631,3,3,483402
3579,3,1,639514
2733,4,2,511007
1278,2,2,248968
3748,3,2,679697
879,1,1,157048
2877,3,3,505983
1522,2,2,284388
795,2,1,168242
650,1,1,122679
3453,3,2,630150
1678,3,2,320065
1954,2,1,363793
3134,3,1,543726
791,2,1,163055
3185,3,2,564640
3632,4,3,677740
716,1,1,137815
3403,3,1,619661
2943,3,1,515745
2472,4,1,485087
3711,3,3,658905
2873,3,3,521369
3442,3,1,602364
655,1,1,127689
1452,2,2,288374
712,2,2,166426
894,2,2,188448
1362,4,3,316984
713,2,2,155180
1310,2,2,253958
2405,3,3,442085
3735,3,3,681972
2717,3,3,497990
3576,3,1,624690
3651,4,2,645097
3097,3,1,548857
2229,3,1,430653
2511,3,3,461355
3734,3,1,632076
1110,4,1,260235
3519,4,1,644675
1235,2,1,235689
3024,3,1,533505
1027,2,2,207903
1708,2,2,313002
2590,4,2,485184
525,2,2,130859
1341,2,1,255895
500,2,2,129016
3501,3,2,595232
1469,3,2,297983
2397,3,1,429706
1044,2,1,205328
3401,4,1,620789
926,1,1,174515
3109,3,1,551044
3313,4,2,593262
2747,3,3,494413
3546,4,1,669117
1606,2,2,298836
2161,4,3,426899
1634,2,2,303412
1106,1,1,196731
1633,2,2,309559
1728,2,2,307512
2317,3,1,415996
1613,4,1,354554
2032,3,1,398454
620,2,2,146508
3090,3,2,528704
1321,4,3,308623
3924,4,3,717497
1499,2,1,283703
1022,2,1,216789
1404,2,2,267754
1763,2,1,318488
3262,3,1,555005
2024,3,3,410722
3363,3,3,621729
2842,3,2,521832
3032,3,2,548436
703,2,2,164965
1961,2,1,359040
3657,3,3,666105
1459,2,1,278158
2072,3,2,404604
3289,3,1,600093
1906,4,1,386391
3895,3,3,705712
3444,3,1,629865
2986,4,1,568050
2249,3,2,404331
2761,3,2,524785
1032,2,1,204088
1285,4,3,292096
3889,3,3,682445
2896,3,2,533056
723,2,2,162423
3351,3,3,618066
2553,3,3,471876
3255,3,1,586493
3210,3,3,599880
1142,2,2,228784
3504,3,3,635661
3419,3,2,634030
2355,3,3,424368
3066,4,2,557594
999,1,1,186236
1438,2,2,274572
3531,4,3,639191
1257,4,2,293983
909,2,2,195972
2573,3,3,475869
2695,3,3,475456
1522,3,2,314586
3772,3,1,659702
2406,4,1,483180
1267,3,2,269236
1536,2,2,279284
2180,3,1,419926
2615,3,1,452481
1688,4,2,361188
1953,4,1,399453
3786,3,2,671916
3697,3,3,674197
2855,3,1,517065
1873,3,2,365954
2778,3,1,526840
807,2,2,174968
1931,2,1,344607
1317,2,1,255098
892,1,1,173673
500,2,2,127326
1319,4,3,297790
2684,3,2,491045
2371,3,2,459409
1282,2,2,256614
2707,3,1,510625
2475,3,2,448821
514,1,1,103055
2374,3,3,436683
1424,3,1,287385
3306,3,2,561818
548,2,2,135476
1050,3,2,228580
2822,3,3,533491
1609,2,2,304917
2395,3,3,459340
976,2,2,205526
934,1,1,170584
3589,3,3,631602
3192,3,3,558909
3260,3,2,554907
2588,3,1,467484
3395,3,2,616160
3272,3,2,567364
3264,4,1,612972
1137,3,1,253201
2546,4,1,480045
1739,2,2,308664
3781,3,3,667418
1493,2,2,283479
3043,3,1,542639
2615,3,3,485304
913,1,1,166022
1116,2,1,216270
2227,3,3,415397
1026,2,2,217650
2976,4,3,587370
3169,4,2,600284
2990,3,2,528558
584,2,1,128718
3785,3,1,630873
1548,3,2,296230
2113,3,3,423954
903,2,2,200592
3901,3,1,657205
1197,4,3,272514
2160,3,2,411340
846,2,1,169309
3093,3,2,562856
1769,3,1,351803
3529,3,2,649780
3696,3,2,657675
2318,3,2,439026
3678,3,3,666138
2837,3,2,499761
1462,4,1,323493
2233,3,1,422858
873,2,2,186740
3800,3,1,669424
2979,3,3,561948
2022,3,2,389729
1255,4,2,292041
963,2,1,190392
1646,2,1,297802
2943,3,3,521595
1123,3,1,244998
3223,3,2,578134
2724,3,1,493247
1873,3,2,349845
1874,4,2,391654
3502,3,1,635519
1900,2,2,356756
2230,3,2,415084
597,2,2,142398
3289,3,3,581924
1524,3,3,308340
1572,2,1,280147
620,2,2,147874
1779,2,2,333004
2565,3,2,477822
1565,3,1,321649
1863,2,2,329952
